item_id,order_id,product_id,quantity,unit_price,discount_percent
I25723,O03853,P012,2,42083,43
I25724,O01787,P392,1,20137,2
I25725,O08489,P318,5,11387,22
I25726,O09585,P220,3,35793,49
I25727,O07113,P055,1,22531,45
I25728,O01886,P308,2,29341,12
I25729,O00890,P484,1,8342,8
I25730,O07050,P496,4,40173,20
I25731,O08527,P412,2,40323,12
I25732,O08330,P370,3,34675,11
I25733,O06556,P481,4,8911,47
I25734,O06919,P230,5,7256,5
I25735,O04834,P113,2,1776,10
I25736,O03274,P316,5,33536,32
I25737,O03091,P237,1,4340,43
I25738,O02587,P370,2,35320,38
I25739,O02443,P153,3,9318,23
I25740,O03323,P421,2,5471,32
I25741,O07791,P339,1,39479,12
I25742,O02508,P225,1,30258,41
I25743,O08711,P337,5,46208,20
I25744,O07265,P014,3,12005,24
I25745,O08047,P354,5,40244,1
I25746,O08546,P463,4,25140,48
I25747,O03117,P343,2,14396,25
I25748,O02515,P140,3,30920,5
I25749,O02564,P204,3,40051,15
I25750,O01551,P177,4,22139,50
I25751,O03302,P165,1,39928,34
I25752,O02391,P396,2,3742,0
I25753,O09510,P353,2,4023,33
I25754,O01633,P269,4,7892,37
I25755,O00584,P102,4,12359,8
I25756,O00348,P026,1,14330,26
I25757,O03592,P495,1,12625,36
I25758,O07151,P335,1,6716,47
I25759,O07882,P322,5,25707,8
I25760,O01458,P050,4,28688,22
I25761,O01618,P057,1,3624,1
I25762,O00347,P149,5,45082,32
I25763,O05077,P390,3,49410,9
I25764,O09044,P433,3,4392,34
I25765,O09861,P435,4,39644,29
I25766,O08247,P085,3,20750,21
I25767,O01681,P394,3,7846,37
I25768,O07817,P311,1,41116,43
I25769,O04658,P261,5,36372,35
I25770,O01276,P252,1,5937,28
I25771,O09710,P083,1,6312,40
I25772,O04741,P468,2,31589,35
I25773,O09807,P207,2,6480,42
I25774,O01287,P219,4,44868,48
I25775,O08085,P339,2,26826,42
I25776,O09869,P005,3,32640,20
I25777,O02343,P478,1,40045,25
I25778,O05739,P270,4,6328,26
I25779,O07874,P113,5,17234,12
I25780,O08294,P485,4,18679,28
I25781,O07073,P024,3,47561,38
I25782,O01790,P310,4,6448,12
I25783,O05355,P286,1,1873,47
I25784,O09258,P366,5,19988,29
I25785,O06460,P141,1,3245,9
I25786,O09526,P383,1,13402,17
I25787,O06872,P246,5,24497,32
I25788,O09414,P340,1,22887,11
I25789,O07571,P208,3,48325,47
I25790,O07764,P149,5,11731,33
I25791,O08830,P164,1,30228,16
I25792,O03063,P468,5,11058,19
I25793,O04664,P045,2,21885,43
I25794,O09106,P418,1,16844,26
I25795,O06326,P255,4,13149,27
I25796,O09262,P164,3,17055,9
I25797,O06406,P311,4,15567,11
I25798,O01891,P110,5,42710,19
I25799,O01789,P170,2,21486,26
I25800,O09589,P365,4,24242,47
I25801,O02555,P014,1,45657,29
I25802,O02151,P476,2,32650,50
I25803,O05774,P463,4,32002,42
I25804,O06106,P126,3,20485,40
I25805,O08876,P404,1,7700,29
I25806,O08541,P492,1,21679,5
I25807,O04147,P281,3,42013,4
I25808,O06413,P414,1,43775,29
I25809,O09545,P362,5,22830,7
I25810,O02249,P424,5,35857,43
I25811,O07690,P195,5,10510,8
I25812,O03893,P323,1,27758,17
I25813,O05802,P419,5,41472,36
I25814,O07987,P339,4,21943,26
I25815,O05497,P407,1,25146,2
I25816,O03059,P436,5,36052,13
I25817,O04361,P199,1,48152,0
I25818,O08254,P129,5,25680,15
I25819,O09533,P115,2,49221,7
I25820,O01963,P049,1,43108,19
I25821,O09985,P092,3,44638,26
I25822,O04439,P404,2,11649,31
I25823,O04440,P491,4,26584,37
I25824,O01762,P185,2,44815,38
I25825,O09400,P425,5,29440,39
I25826,O07634,P347,5,6643,36
I25827,O08113,P413,5,45366,13
I25828,O06708,P138,5,16024,24
I25829,O08748,P310,2,36165,20
I25830,O01807,P328,2,41860,6
I25831,O05255,P393,3,3184,1
I25832,O05549,P044,4,21282,3
I25833,O02826,P381,5,1036,24
I25834,O09739,P132,3,5283,47
I25835,O09199,P410,4,49354,38
I25836,O06547,P037,4,19761,45
I25837,O03185,P061,5,25155,41
I25838,O03373,P387,5,15085,43
I25839,O07898,P251,5,21159,7
I25840,O03813,P105,4,271,19
I25841,O00963,P387,2,21536,1
I25842,O02589,P404,4,23771,22
I25843,O09341,P056,3,38443,47
I25844,O04837,P116,3,13064,20
I25845,O01443,P259,4,1585,13
I25846,O02777,P262,3,16120,32
I25847,O02881,P009,5,15099,42
I25848,O08725,P431,5,15858,18
I25849,O01419,P068,1,5612,36
I25850,O01400,P152,2,27743,28
I25851,O00994,P396,4,22166,27
I25852,O06355,P493,2,33585,19
I25853,O00475,P255,1,10643,21
I25854,O02455,P433,1,35755,39
I25855,O00192,P387,1,22132,30
I25856,O04758,P366,4,33769,49
I25857,O06129,P100,3,48455,2
I25858,O08658,P069,1,35169,25
I25859,O01508,P035,4,1298,31
I25860,O05477,P055,5,34074,22
I25861,O08709,P151,2,19252,46
I25862,O01334,P483,1,2550,9
I25863,O02458,P111,5,11582,9
I25864,O01370,P051,5,15597,29
I25865,O03796,P373,2,41080,35
I25866,O04199,P418,2,43980,42
I25867,O01233,P434,3,36334,47
I25868,O06142,P485,2,27185,17
I25869,O00375,P213,4,21260,22
I25870,O07416,P040,2,11103,37
I25871,O08195,P154,5,46980,1
I25872,O02481,P215,4,17696,49
I25873,O08929,P020,3,13349,28
I25874,O00589,P277,2,11552,9
I25875,O09234,P453,3,3893,11
I25876,O08165,P141,3,34516,43
I25877,O03361,P273,4,49729,50
I25878,O01521,P095,4,43606,34
I25879,O08626,P248,1,31590,8
I25880,O02394,P289,3,19154,11
I25881,O01543,P155,2,36798,1
I25882,O09345,P275,1,41613,38
I25883,O09497,P357,4,4023,5
I25884,O03643,P454,4,13663,3
I25885,O00936,P246,4,8398,27
I25886,O09214,P167,4,4777,48
I25887,O06205,P046,3,12562,47
I25888,O07654,P349,4,41049,9
I25889,O04655,P336,5,29105,48
I25890,O01231,P099,1,42679,24
I25891,O02329,P055,3,3444,26
I25892,O09018,P129,4,2642,8
I25893,O04267,P110,1,31033,24
I25894,O04363,P362,3,46508,2
I25895,O00144,P234,3,32790,46
I25896,O05950,P404,3,19028,17
I25897,O09297,P053,3,32063,12
I25898,O01912,P147,1,12119,50
I25899,O03930,P419,1,35400,31
I25900,O08677,P007,2,19220,39
I25901,O04995,P355,2,48417,36
I25902,O06143,P023,1,35338,43
I25903,O04163,P190,4,6272,11
I25904,O01096,P490,1,235,6
I25905,O02519,P345,2,30972,40
I25906,O00539,P148,4,8164,46
I25907,O00724,P332,1,26022,30
I25908,O06642,P194,2,44976,4
I25909,O09482,P276,2,32925,40
I25910,O06294,P378,5,28361,32
I25911,O05888,P205,4,15000,21
I25912,O05567,P396,3,30668,4
I25913,O07157,P340,3,43341,49
I25914,O06771,P105,1,43127,7
I25915,O01395,P351,5,14606,30
I25916,O02951,P362,4,5705,1
I25917,O00661,P047,1,20106,45
I25918,O03912,P167,2,4689,48
I25919,O05710,P309,4,30887,6
I25920,O01564,P224,5,9875,19
I25921,O01204,P108,2,1289,30
I25922,O03224,P317,4,28748,19
I25923,O07855,P023,2,15763,42
I25924,O03562,P133,1,35360,16
I25925,O06216,P424,1,32213,12
I25926,O01695,P188,3,25066,45
I25927,O00944,P423,1,6572,39
I25928,O05917,P058,2,38606,49
I25929,O05813,P210,5,44779,29
I25930,O06160,P472,3,5678,4
I25931,O01377,P103,2,9221,3
I25932,O06698,P095,5,13087,1
I25933,O06563,P221,3,15288,18
I25934,O02414,P115,4,28496,43
I25935,O02155,P294,1,29822,4
I25936,O00577,P420,2,6494,27
I25937,O07311,P198,4,27815,16
I25938,O09882,P309,4,14524,34
I25939,O00534,P010,2,18380,29
I25940,O03209,P421,2,12376,33
I25941,O03285,P397,3,20341,10
I25942,O02754,P287,3,3066,46
I25943,O01069,P337,2,10608,12
I25944,O08435,P327,3,45525,4
I25945,O09159,P160,5,47014,50
I25946,O02315,P373,1,7633,7
I25947,O08767,P225,1,45852,29
I25948,O02154,P081,2,15410,43
I25949,O05752,P485,1,46636,18
I25950,O06909,P254,2,7504,42
I25951,O04665,P492,2,37327,12
I25952,O09326,P314,3,15058,0
I25953,O00386,P088,1,47835,46
I25954,O02138,P226,4,9565,30
I25955,O00692,P197,2,38468,21
I25956,O03406,P032,1,10646,37
I25957,O03428,P009,5,10044,2
I25958,O02416,P343,3,17306,23
I25959,O05189,P291,5,19356,14
I25960,O04722,P078,4,7382,40
I25961,O01580,P143,1,34029,44
I25962,O09610,P089,1,28511,7
I25963,O09430,P329,5,36771,47
I25964,O05094,P455,2,19138,47
I25965,O05939,P229,1,24007,6
I25966,O00628,P214,5,47012,33
I25967,O03885,P275,2,45611,19
I25968,O07567,P341,1,14486,34
I25969,O06111,P023,4,14041,10
I25970,O01854,P111,4,625,28
I25971,O05304,P406,5,22622,40
I25972,O02113,P182,2,46651,41
I25973,O07547,P407,4,42402,35
I25974,O02930,P139,4,42231,3
I25975,O09215,P465,5,4750,43
I25976,O02365,P193,5,32827,35
I25977,O08550,P420,5,45516,17
I25978,O06089,P422,2,44259,6
I25979,O09872,P438,5,21963,50
I25980,O03271,P139,3,25189,13
I25981,O04892,P073,2,2026,38
I25982,O03881,P179,2,28783,14
I25983,O02960,P358,2,43192,18
I25984,O04212,P135,4,7392,44
I25985,O03262,P353,2,42994,23
I25986,O04057,P472,5,28450,46
I25987,O07712,P431,2,6201,24
I25988,O02607,P200,5,38941,44
I25989,O07609,P456,5,1058,25
I25990,O02294,P073,3,25676,5
I25991,O01862,P272,1,3854,50
I25992,O09164,P315,2,16368,13
I25993,O03220,P132,3,11195,46
I25994,O04033,P308,2,14286,39
I25995,O00356,P420,1,13865,1
I25996,O03176,P465,2,14235,47
I25997,O01758,P445,5,34619,42
I25998,O03787,P158,5,8755,35
I25999,O06662,P018,1,22632,20
I26000,O02438,P221,1,18900,18
I26001,O04720,P167,5,15652,16
I26002,O08015,P185,5,22826,5
I26003,O06196,P145,5,45332,26
I26004,O07086,P114,1,35749,24
I26005,O03746,P056,1,15111,0
I26006,O09276,P341,5,14794,13
I26007,O05515,P166,2,37102,11
I26008,O07231,P213,4,23114,42
I26009,O01897,P199,2,40485,19
I26010,O08523,P028,4,7134,38
I26011,O08572,P227,5,31241,3
I26012,O08185,P182,1,42757,44
I26013,O05830,P349,3,9762,17
I26014,O02692,P213,5,31859,11
I26015,O04248,P363,2,7846,35
I26016,O05893,P020,3,45981,9
I26017,O08846,P108,5,10958,4
I26018,O02754,P491,4,134,19
I26019,O04759,P203,1,33303,41
I26020,O06297,P102,2,22233,8
I26021,O09286,P257,2,17085,6
I26022,O08556,P466,4,22248,35
I26023,O05492,P261,5,24379,43
I26024,O02646,P363,2,4216,29
I26025,O09025,P422,4,34918,42
I26026,O00215,P466,5,25550,33
I26027,O02876,P149,4,34709,41
I26028,O05925,P171,1,18116,42
I26029,O04255,P069,4,1217,4
I26030,O08730,P011,4,37075,3
I26031,O05460,P213,2,22954,24
I26032,O01099,P420,3,2614,33
I26033,O00526,P417,3,37227,10
I26034,O03141,P124,1,26648,50
I26035,O09989,P487,5,15018,3
I26036,O05926,P113,3,23933,14
I26037,O03931,P349,1,5829,31
I26038,O09752,P267,5,21728,46
I26039,O06835,P345,4,24561,9
I26040,O08516,P039,4,5811,16
I26041,O03549,P258,5,20718,6
I26042,O09327,P315,5,44617,11
I26043,O00821,P385,3,36000,47
I26044,O03381,P318,5,7247,50
I26045,O07459,P280,2,41100,1
I26046,O02555,P200,1,9970,11
I26047,O04823,P089,4,44672,15
I26048,O00778,P341,5,1896,16
I26049,O03958,P253,1,394,50
I26050,O00023,P180,5,36844,44
I26051,O00253,P334,4,20348,3
I26052,O07188,P187,4,14925,44
I26053,O01549,P349,4,28981,33
I26054,O04030,P287,3,36141,19
I26055,O01182,P177,2,32208,49
I26056,O04052,P140,1,10484,29
I26057,O04013,P431,4,40360,23
I26058,O09151,P381,2,1240,10
I26059,O02332,P037,4,28167,16
I26060,O03187,P311,4,34877,43
I26061,O08251,P337,2,35648,24
I26062,O07387,P226,3,40164,2
I26063,O04236,P097,1,44412,6
I26064,O08815,P240,3,36161,35
I26065,O02975,P186,2,10115,26
I26066,O00696,P489,4,14657,39
I26067,O09711,P182,4,12698,9
I26068,O05262,P205,1,3576,6
I26069,O01098,P306,3,27558,22
I26070,O07350,P091,4,48904,21
I26071,O07771,P073,2,8039,4
I26072,O02698,P034,1,36354,16
I26073,O06024,P016,4,27227,38
I26074,O00242,P178,1,28724,10
I26075,O01726,P065,1,15549,4
I26076,O08394,P423,2,45473,7
I26077,O01230,P372,5,48845,50
I26078,O05973,P049,5,13179,43
I26079,O01409,P197,2,533,46
I26080,O07050,P309,5,22388,44
I26081,O00597,P339,1,22040,4
I26082,O01760,P260,1,40940,18
I26083,O08964,P039,3,23627,21
I26084,O02867,P460,4,6461,25
I26085,O02422,P056,4,28309,20
I26086,O05838,P418,5,35628,44
I26087,O08001,P190,5,337,47
I26088,O02550,P086,3,12359,34
I26089,O04200,P036,4,16033,2
I26090,O04240,P449,3,44847,6
I26091,O09324,P498,3,14367,42
I26092,O03900,P254,3,19349,9
I26093,O09365,P387,5,11612,32
I26094,O04232,P040,4,42433,3
I26095,O03721,P387,2,20211,16
I26096,O05780,P160,1,12492,23
I26097,O06883,P256,1,8181,7
I26098,O00929,P309,5,6656,23
I26099,O07317,P280,4,35568,33
I26100,O05198,P106,2,17738,0
I26101,O00393,P077,4,25185,15
I26102,O09458,P356,1,2643,10
I26103,O04060,P460,5,22798,11
I26104,O04626,P395,1,16184,35
I26105,O01570,P255,2,4613,28
I26106,O06832,P108,4,11967,12
I26107,O06457,P404,5,44026,14
I26108,O07560,P219,4,16292,18
I26109,O00932,P133,3,24168,25
I26110,O03074,P015,5,2778,12
I26111,O06181,P230,5,41512,0
I26112,O02874,P229,4,1188,49
I26113,O06437,P257,2,11608,14
I26114,O08183,P375,5,48864,9
I26115,O01342,P487,2,3136,35
I26116,O03711,P234,2,17811,9
I26117,O00736,P047,2,6119,48
I26118,O04733,P052,5,7537,50
I26119,O09106,P348,4,44559,43
I26120,O01056,P487,5,29398,19
I26121,O03457,P121,3,16622,12
I26122,O05175,P079,5,17059,10
I26123,O02510,P424,3,37050,46
I26124,O02678,P455,3,29330,12
I26125,O07910,P217,4,49222,12
I26126,O01214,P457,2,49765,32
I26127,O06743,P348,5,21061,30
I26128,O08639,P441,2,35033,43
I26129,O04632,P027,2,30612,28
I26130,O04041,P431,4,7013,49
I26131,O08171,P424,5,2300,29
I26132,O00561,P018,2,46239,17
I26133,O01081,P260,3,3893,35
I26134,O09788,P386,3,19761,49
I26135,O08150,P295,1,25812,40
I26136,O05900,P218,4,36627,0
I26137,O05958,P384,3,9344,24
I26138,O08762,P085,1,10784,1
I26139,O09147,P330,2,39387,37
I26140,O03883,P134,1,14499,24
I26141,O06106,P009,5,17679,0
I26142,O07935,P217,2,6334,31
I26143,O09005,P068,4,27818,25
I26144,O07289,P339,4,34128,34
I26145,O00751,P087,3,48073,7
I26146,O00987,P346,2,34075,34
I26147,O01831,P354,1,45724,37
I26148,O08725,P072,3,24266,15
I26149,O03275,P083,4,35796,21
I26150,O06284,P337,1,47351,16
I26151,O02453,P234,3,1957,24
I26152,O04896,P011,2,15503,37
I26153,O02476,P378,1,27282,15
I26154,O08399,P312,5,48585,18
I26155,O09583,P264,4,6400,19
I26156,O09490,P227,5,15211,27
I26157,O07447,P241,5,25443,16
I26158,O07651,P346,5,33825,45
I26159,O08943,P367,1,42597,46
I26160,O00510,P217,3,13820,24
I26161,O07797,P189,2,40211,37
I26162,O07955,P113,1,12877,27
I26163,O02872,P483,3,13547,32
I26164,O07205,P118,4,43039,29
I26165,O04431,P326,2,48693,9
I26166,O08997,P380,3,45958,23
I26167,O04399,P324,2,14587,14
I26168,O09552,P137,1,10792,8
I26169,O08869,P412,5,45354,2
I26170,O06487,P203,1,18882,14
I26171,O08416,P189,2,9909,26
I26172,O08333,P042,5,22425,30
I26173,O05391,P138,2,34509,35
I26174,O00328,P185,1,12382,34
I26175,O01322,P137,1,24937,48
I26176,O08152,P313,2,38930,25
I26177,O02148,P056,2,19950,6
I26178,O06561,P347,3,23546,23
I26179,O05417,P106,2,33381,25
I26180,O05477,P425,2,12659,3
I26181,O05490,P244,4,20485,33
I26182,O03161,P420,2,38652,10
I26183,O00090,P359,1,29498,34
I26184,O07622,P272,4,41027,38
I26185,O08880,P472,1,2012,35
I26186,O04051,P317,4,5558,48
I26187,O06702,P171,2,29131,6
I26188,O05437,P137,2,5985,23
I26189,O04810,P130,2,17944,46
I26190,O07941,P035,3,33327,37
I26191,O03077,P306,5,1063,13
I26192,O00847,P053,1,9952,42
I26193,O01885,P403,5,4886,3
I26194,O04191,P251,1,23151,45
I26195,O09099,P135,2,17493,11
I26196,O08160,P373,4,16633,17
I26197,O00600,P258,2,32314,26
I26198,O05978,P189,4,26549,43
I26199,O02453,P315,3,25956,41
I26200,O01182,P396,3,31271,0
I26201,O04427,P134,4,39266,43
I26202,O00897,P220,1,36487,5
I26203,O00396,P161,3,1914,44
I26204,O04289,P010,5,45729,31
I26205,O04866,P156,1,42266,24
I26206,O09295,P355,5,20737,22
I26207,O09010,P117,1,48897,17
I26208,O07629,P244,2,9990,22
I26209,O03284,P317,4,12980,40
I26210,O06322,P057,3,47562,48
I26211,O02329,P036,5,20166,28
I26212,O02934,P492,4,17542,19
I26213,O00871,P286,1,19562,46
I26214,O06025,P213,2,25229,23
I26215,O01736,P014,4,30861,5
I26216,O09247,P294,3,11781,13
I26217,O08710,P475,3,43270,12
I26218,O00264,P048,5,43971,34
I26219,O01860,P036,3,28512,18
I26220,O01236,P061,4,27118,7
I26221,O08067,P395,5,19432,50
I26222,O07785,P458,4,27458,49
I26223,O09068,P329,3,12772,12
I26224,O05558,P095,1,28662,35
I26225,O05190,P363,4,34966,50
I26226,O00831,P391,3,37151,15
I26227,O06533,P422,3,38344,34
I26228,O08839,P499,2,32262,4
I26229,O08861,P101,3,12905,47
I26230,O02853,P168,1,21013,41
I26231,O04212,P145,1,25477,33
I26232,O06668,P220,1,24588,38
I26233,O07559,P469,3,43721,16
I26234,O04785,P141,3,20784,43
I26235,O01291,P358,3,5362,38
I26236,O05510,P253,1,25035,12
I26237,O01242,P025,4,42128,45
I26238,O00104,P218,4,47240,21
I26239,O09080,P388,1,40725,43
I26240,O03798,P024,5,17175,35
I26241,O05252,P481,1,929,26
I26242,O01623,P004,5,22639,41
I26243,O08364,P244,2,18376,39
I26244,O05146,P499,4,45051,7
I26245,O04103,P394,5,5388,6
I26246,O09926,P380,2,3457,0
I26247,O04647,P325,4,35758,1
I26248,O06669,P453,5,47730,8
I26249,O08746,P108,5,9295,46
I26250,O09352,P234,4,45268,25
I26251,O09185,P407,5,25255,18
I26252,O04686,P457,2,30094,15
I26253,O00164,P017,1,19035,49
I26254,O05340,P201,4,39580,13
I26255,O07812,P470,3,47522,45
I26256,O05406,P354,2,20410,3
I26257,O00264,P152,4,44060,29
I26258,O03752,P228,5,47600,21
I26259,O08710,P114,3,1509,43
I26260,O02548,P072,2,48964,11
I26261,O05194,P302,2,36670,16
I26262,O08371,P223,2,35345,19
I26263,O09759,P440,3,45464,47
I26264,O03982,P363,2,10622,28
I26265,O02404,P488,5,3742,20
I26266,O05626,P445,1,47522,8
I26267,O09184,P384,5,44169,20
I26268,O07324,P182,3,16615,33
I26269,O09291,P213,5,1489,41
I26270,O03331,P066,5,18666,47
I26271,O04646,P476,2,3589,31
I26272,O05581,P073,1,41953,21
I26273,O04727,P314,3,40382,46
I26274,O07145,P440,1,24660,45
I26275,O06199,P466,5,36415,19
I26276,O04552,P370,5,35827,49
I26277,O06873,P498,3,32284,6
I26278,O05699,P274,1,11093,21
I26279,O07388,P081,2,25608,10
I26280,O00956,P284,5,37742,41
I26281,O03631,P004,3,16786,21
I26282,O05748,P193,1,30023,47
I26283,O06713,P334,5,27270,8
I26284,O02488,P440,2,11263,6
I26285,O08322,P205,2,34008,8
I26286,O07374,P093,3,45052,45
I26287,O01107,P145,1,47095,10
I26288,O02830,P298,5,8280,21
I26289,O07209,P360,5,37392,47
I26290,O09899,P063,3,18345,42
I26291,O08367,P071,2,12164,50
I26292,O09351,P233,4,13193,25
I26293,O00187,P076,2,42628,19
I26294,O08840,P263,5,10569,23
I26295,O03300,P374,2,38831,14
I26296,O02037,P256,2,15769,41
I26297,O06491,P051,3,11986,0
I26298,O08253,P425,2,16969,3
I26299,O07297,P416,3,22912,49
I26300,O08428,P043,1,19881,44
I26301,O06211,P210,5,32672,18
I26302,O04801,P025,3,5691,5
I26303,O05978,P119,5,12535,18
I26304,O05649,P133,2,41616,5
I26305,O08590,P320,2,45019,10
I26306,O06770,P208,4,44397,33
I26307,O08667,P371,1,35005,6
I26308,O08717,P494,4,27282,9
I26309,O08937,P022,2,43611,1
I26310,O00703,P060,1,9207,9
I26311,O07166,P203,1,18561,22
I26312,O06008,P215,2,27555,17
I26313,O08488,P151,1,1273,43
I26314,O03916,P018,5,35592,33
I26315,O04443,P233,5,5992,37
I26316,O00552,P294,5,31525,49
I26317,O05998,P142,1,10428,41
I26318,O02168,P244,4,5668,24
I26319,O09482,P143,1,11404,49
I26320,O01996,P479,3,30306,6
I26321,O07840,P321,1,25890,27
I26322,O03546,P381,3,28754,45
I26323,O04296,P413,1,47537,27
I26324,O00930,P233,4,17204,21
I26325,O05374,P500,5,25445,40
I26326,O09661,P343,2,14728,32
I26327,O05245,P300,2,14424,40
I26328,O01974,P228,1,26958,42
I26329,O00861,P345,5,38225,26
I26330,O07242,P087,1,27517,28
I26331,O04186,P291,3,36348,11
I26332,O01965,P492,3,10936,16
I26333,O04608,P109,3,1507,20
I26334,O06644,P172,2,2961,27
I26335,O09211,P358,4,34749,6
I26336,O02212,P298,3,36715,11
I26337,O08526,P374,2,27535,33
I26338,O07300,P012,4,25432,21
I26339,O09455,P497,3,24338,5
I26340,O00698,P199,1,11104,1
I26341,O07416,P268,2,44458,13
I26342,O05333,P422,4,28021,24
I26343,O06210,P345,4,31995,33
I26344,O08695,P301,4,43077,49
I26345,O06150,P332,2,5871,43
I26346,O03958,P388,1,19442,35
I26347,O01841,P147,2,16235,33
I26348,O01009,P346,1,41438,49
I26349,O01434,P428,4,15562,16
I26350,O08911,P061,1,43471,44
I26351,O04386,P158,5,30205,11
I26352,O00748,P204,4,24472,23
I26353,O08369,P283,2,6730,45
I26354,O06885,P251,4,11622,22
I26355,O06352,P061,2,46622,28
I26356,O07757,P470,1,27824,15
I26357,O05709,P359,5,43635,36
I26358,O03782,P069,4,46531,15
I26359,O08906,P483,5,47120,3
I26360,O02916,P075,1,3033,41
I26361,O08176,P209,2,4180,27
I26362,O08632,P306,2,6521,15
I26363,O00799,P089,1,34916,29
I26364,O09543,P254,1,17810,40
I26365,O09824,P465,4,43453,32
I26366,O00318,P390,4,23626,42
I26367,O06243,P419,1,19608,46
I26368,O07603,P017,2,28158,5
I26369,O08319,P082,1,28333,16
I26370,O02590,P342,5,24589,22
I26371,O06720,P479,5,4619,8
I26372,O03560,P355,3,296,4
I26373,O01525,P120,5,3983,17
I26374,O05451,P297,5,32455,14
I26375,O03595,P379,4,37899,38
I26376,O04264,P206,2,44083,0
I26377,O00336,P058,1,41772,14
I26378,O04229,P153,4,8941,42
I26379,O04342,P124,3,293,49
I26380,O00916,P281,5,39281,15
I26381,O07014,P132,1,44437,0
I26382,O00298,P153,5,11337,11
I26383,O04277,P039,2,12391,34
I26384,O00804,P275,2,44152,50
I26385,O07814,P414,5,13023,49
I26386,O01645,P365,4,19318,9
I26387,O08322,P006,2,23739,22
I26388,O00936,P410,5,42112,4
I26389,O06083,P185,1,40432,38
I26390,O06321,P353,4,11864,10
I26391,O00623,P263,3,2025,3
I26392,O05012,P294,4,29628,28
I26393,O07960,P220,3,33903,27
I26394,O00920,P500,3,25885,19
I26395,O05490,P484,1,3210,44
I26396,O02296,P239,4,31331,10
I26397,O00742,P319,1,35012,40
I26398,O05969,P324,1,2017,31
I26399,O07792,P318,4,27851,43
I26400,O04582,P264,3,43286,50
I26401,O09031,P340,2,2957,28
I26402,O07322,P010,4,29700,20
I26403,O01104,P299,2,18055,18
I26404,O09287,P173,2,21552,32
I26405,O02369,P201,4,16345,30
I26406,O09555,P037,5,12909,3
I26407,O04884,P482,2,21978,44
I26408,O06765,P195,5,30977,12
I26409,O02292,P206,1,23580,17
I26410,O06476,P072,3,45389,44
I26411,O01698,P319,4,25413,13
I26412,O04124,P162,4,11897,41
I26413,O04926,P162,1,8082,28
I26414,O07485,P133,1,26307,16
I26415,O03673,P498,3,7456,43
I26416,O02488,P111,2,34223,41
